,Datetime,Region,Technology,Tech category,Value
136,2023,reg1,Hydro_PP_8,Supply,14800.0
137,2024,reg1,Hydro_PP_8,Supply,14800.0
138,2025,reg1,Hydro_PP_8,Supply,14800.0
139,2026,reg1,Hydro_PP_8,Supply,14800.0
140,2027,reg1,Hydro_PP_8,Supply,14800.0
141,2028,reg1,Hydro_PP_8,Supply,14800.0
142,2029,reg1,Hydro_PP_8,Supply,14800.0
143,2030,reg1,Hydro_PP_8,Supply,14800.0
144,2019,reg1,Hydro_PP_9,Supply,27000.0
145,2020,reg1,Hydro_PP_9,Supply,27000.0
146,2021,reg1,Hydro_PP_9,Supply,27000.0
147,2022,reg1,Hydro_PP_9,Supply,27000.0
148,2023,reg1,Hydro_PP_9,Supply,27000.0
149,2024,reg1,Hydro_PP_9,Supply,27000.0
150,2025,reg1,Hydro_PP_9,Supply,27000.0
151,2026,reg1,Hydro_PP_9,Supply,27000.0
152,2027,reg1,Hydro_PP_9,Supply,27000.0
153,2028,reg1,Hydro_PP_9,Supply,27000.0
154,2029,reg1,Hydro_PP_9,Supply,27000.0
155,2030,reg1,Hydro_PP_9,Supply,27000.0
156,2019,reg1,Hydro_PP_10,Supply,110000.0
157,2020,reg1,Hydro_PP_10,Supply,110000.0
158,2021,reg1,Hydro_PP_10,Supply,110000.0
159,2022,reg1,Hydro_PP_10,Supply,110000.0
160,2023,reg1,Hydro_PP_10,Supply,110000.0
161,2024,reg1,Hydro_PP_10,Supply,110000.0
162,2025,reg1,Hydro_PP_10,Supply,110000.0
163,2026,reg1,Hydro_PP_10,Supply,110000.0
164,2027,reg1,Hydro_PP_10,Supply,110000.0
165,2028,reg1,Hydro_PP_10,Supply,110000.0
166,2029,reg1,Hydro_PP_10,Supply,110000.0
167,2030,reg1,Hydro_PP_10,Supply,110000.0
168,2019,reg1,PV_PP,Supply,88000.0
169,2020,reg1,PV_PP,Supply,88000.0
170,2021,reg1,PV_PP,Supply,88000.0
171,2022,reg1,PV_PP,Supply,88000.0
172,2023,reg1,PV_PP,Supply,88000.0
173,2024,reg1,PV_PP,Supply,88000.0
174,2025,reg1,PV_PP,Supply,88000.0
175,2026,reg1,PV_PP,Supply,88000.0
176,2027,reg1,PV_PP,Supply,88000.0
177,2028,reg1,PV_PP,Supply,88000.0
178,2029,reg1,PV_PP,Supply,88000.0
179,2030,reg1,PV_PP,Supply,88000.0
180,2019,reg1,Commited_hydro_PP,Supply,0.0
181,2020,reg1,Commited_hydro_PP,Supply,0.0
182,2021,reg1,Commited_hydro_PP,Supply,0.0
183,2022,reg1,Commited_hydro_PP,Supply,0.0
184,2023,reg1,Commited_hydro_PP,Supply,0.0
185,2024,reg1,Commited_hydro_PP,Supply,0.0
186,2025,reg1,Commited_hydro_PP,Supply,0.0
187,2026,reg1,Commited_hydro_PP,Supply,0.0
188,2027,reg1,Commited_hydro_PP,Supply,0.0
189,2028,reg1,Commited_hydro_PP,Supply,0.0
190,2029,reg1,Commited_hydro_PP,Supply,1047989.2029154415
191,2030,reg1,Commited_hydro_PP,Supply,1301000.0
192,2019,reg1,Commited_PV_PP,Supply,0.0
193,2020,reg1,Commited_PV_PP,Supply,0.0
194,2021,reg1,Commited_PV_PP,Supply,0.0
195,2022,reg1,Commited_PV_PP,Supply,0.0
196,2023,reg1,Commited_PV_PP,Supply,0.0
197,2024,reg1,Commited_PV_PP,Supply,0.0
198,2025,reg1,Commited_PV_PP,Supply,0.0
199,2026,reg1,Commited_PV_PP,Supply,0.0
200,2027,reg1,Commited_PV_PP,Supply,0.0
201,2028,reg1,Commited_PV_PP,Supply,0.0
202,2029,reg1,Commited_PV_PP,Supply,0.0
203,2030,reg1,Commited_PV_PP,Supply,620000.0
204,2019,reg1,Commited_wind_PP,Supply,0.0
205,2020,reg1,Commited_wind_PP,Supply,0.0
206,2021,reg1,Commited_wind_PP,Supply,0.0
207,2022,reg1,Commited_wind_PP,Supply,0.0
208,2023,reg1,Commited_wind_PP,Supply,0.0
209,2024,reg1,Commited_wind_PP,Supply,0.0
210,2025,reg1,Commited_wind_PP,Supply,189708.94798602274
211,2026,reg1,Commited_wind_PP,Supply,330000.0
212,2027,reg1,Commited_wind_PP,Supply,330000.0
213,2028,reg1,Commited_wind_PP,Supply,330000.0
214,2029,reg1,Commited_wind_PP,Supply,330000.0
215,2030,reg1,Commited_wind_PP,Supply,330000.0
216,2019,reg1,Commited_geo_PP,Supply,0.0
217,2020,reg1,Commited_geo_PP,Supply,0.0
218,2021,reg1,Commited_geo_PP,Supply,0.0
219,2022,reg1,Commited_geo_PP,Supply,0.0
220,2023,reg1,Commited_geo_PP,Supply,0.0
221,2024,reg1,Commited_geo_PP,Supply,10000.0
222,2025,reg1,Commited_geo_PP,Supply,10000.0
223,2026,reg1,Commited_geo_PP,Supply,10000.0
224,2027,reg1,Commited_geo_PP,Supply,10000.0
225,2028,reg1,Commited_geo_PP,Supply,10000.0
226,2029,reg1,Commited_geo_PP,Supply,10000.0
227,2030,reg1,Commited_geo_PP,Supply,10000.0
228,2019,reg1,New_hydro_PP,Supply,0.0
229,2020,reg1,New_hydro_PP,Supply,0.0
230,2021,reg1,New_hydro_PP,Supply,0.0
231,2022,reg1,New_hydro_PP,Supply,0.0
232,2023,reg1,New_hydro_PP,Supply,0.0
233,2024,reg1,New_hydro_PP,Supply,0.0
234,2025,reg1,New_hydro_PP,Supply,0.0
235,2026,reg1,New_hydro_PP,Supply,212921.38048386094
236,2027,reg1,New_hydro_PP,Supply,872395.4640743698
237,2028,reg1,New_hydro_PP,Supply,1786969.062568747
238,2029,reg1,New_hydro_PP,Supply,1786969.062568747
239,2030,reg1,New_hydro_PP,Supply,4302552.284007598
240,2019,reg1,New_PV_PP,Supply,0.0
241,2020,reg1,New_PV_PP,Supply,48130.84434294723
242,2021,reg1,New_PV_PP,Supply,212868.24455970162
243,2022,reg1,New_PV_PP,Supply,512868.24455970165
244,2023,reg1,New_PV_PP,Supply,812868.2445597016
245,2024,reg1,New_PV_PP,Supply,1112868.2445597015
246,2025,reg1,New_PV_PP,Supply,1412868.2445597015
247,2026,reg1,New_PV_PP,Supply,1712868.2445597015
248,2027,reg1,New_PV_PP,Supply,2012868.2445597018
249,2028,reg1,New_PV_PP,Supply,2312868.2445597015
250,2029,reg1,New_PV_PP,Supply,2612868.2445597015
251,2030,reg1,New_PV_PP,Supply,2912868.2445597015
252,2019,reg1,New_wind_PP,Supply,0.0
253,2020,reg1,New_wind_PP,Supply,200000.0
254,2021,reg1,New_wind_PP,Supply,400000.0
255,2022,reg1,New_wind_PP,Supply,600000.0
256,2023,reg1,New_wind_PP,Supply,800000.0
257,2024,reg1,New_wind_PP,Supply,1000000.0
258,2025,reg1,New_wind_PP,Supply,1200000.0
259,2026,reg1,New_wind_PP,Supply,1400000.0
260,2027,reg1,New_wind_PP,Supply,1600000.0
261,2028,reg1,New_wind_PP,Supply,1800000.0
262,2029,reg1,New_wind_PP,Supply,2000000.0
263,2030,reg1,New_wind_PP,Supply,2200000.0
264,2019,reg1,New_geo_PP,Supply,0.0
265,2020,reg1,New_geo_PP,Supply,0.0
266,2021,reg1,New_geo_PP,Supply,0.0
267,2022,reg1,New_geo_PP,Supply,0.0
268,2023,reg1,New_geo_PP,Supply,0.0
269,2024,reg1,New_geo_PP,Supply,40000.0
270,2025,reg1,New_geo_PP,Supply,40000.0
271,2026,reg1,New_geo_PP,Supply,40000.0
272,2027,reg1,New_geo_PP,Supply,40000.0
273,2028,reg1,New_geo_PP,Supply,40000.0
274,2029,reg1,New_geo_PP,Supply,40000.0
275,2030,reg1,New_geo_PP,Supply,40000.0
276,2019,reg1,Coal_PP,Conversion,300000.0
277,2020,reg1,Coal_PP,Conversion,300000.0
278,2021,reg1,Coal_PP,Conversion,300000.0
279,2022,reg1,Coal_PP,Conversion,300000.0
280,2023,reg1,Coal_PP,Conversion,300000.0
281,2024,reg1,Coal_PP,Conversion,300000.0
282,2025,reg1,Coal_PP,Conversion,300000.0
283,2026,reg1,Coal_PP,Conversion,300000.0
284,2027,reg1,Coal_PP,Conversion,300000.0
285,2028,reg1,Coal_PP,Conversion,300000.0
286,2029,reg1,Coal_PP,Conversion,300000.0
287,2030,reg1,Coal_PP,Conversion,300000.0
288,2019,reg1,Diesel_PP,Conversion,88060.0
289,2020,reg1,Diesel_PP,Conversion,88060.0
290,2021,reg1,Diesel_PP,Conversion,88060.0
291,2022,reg1,Diesel_PP,Conversion,88060.0
292,2023,reg1,Diesel_PP,Conversion,88060.0
293,2024,reg1,Diesel_PP,Conversion,88060.0
294,2025,reg1,Diesel_PP,Conversion,88060.0
295,2026,reg1,Diesel_PP,Conversion,88060.0
296,2027,reg1,Diesel_PP,Conversion,88060.0
297,2028,reg1,Diesel_PP,Conversion,88060.0
298,2029,reg1,Diesel_PP,Conversion,88060.0
299,2030,reg1,Diesel_PP,Conversion,88060.0
300,2019,reg1,HFO_PP,Conversion,105000.0
301,2020,reg1,HFO_PP,Conversion,105000.0
302,2021,reg1,HFO_PP,Conversion,105000.0
303,2022,reg1,HFO_PP,Conversion,105000.0
304,2023,reg1,HFO_PP,Conversion,105000.0
305,2024,reg1,HFO_PP,Conversion,105000.0
306,2025,reg1,HFO_PP,Conversion,105000.0
307,2026,reg1,HFO_PP,Conversion,105000.0
308,2027,reg1,HFO_PP,Conversion,105000.0
309,2028,reg1,HFO_PP,Conversion,105000.0
310,2029,reg1,HFO_PP,Conversion,105000.0
311,2030,reg1,HFO_PP,Conversion,105000.0
312,2019,reg1,Bio_PP,Conversion,4000.0
313,2020,reg1,Bio_PP,Conversion,4000.0
314,2021,reg1,Bio_PP,Conversion,4000.0
315,2022,reg1,Bio_PP,Conversion,4000.0
316,2023,reg1,Bio_PP,Conversion,4000.0
317,2024,reg1,Bio_PP,Conversion,4000.0
318,2025,reg1,Bio_PP,Conversion,4000.0
319,2026,reg1,Bio_PP,Conversion,4000.0
320,2027,reg1,Bio_PP,Conversion,4000.0
321,2028,reg1,Bio_PP,Conversion,4000.0
322,2029,reg1,Bio_PP,Conversion,4000.0
323,2030,reg1,Bio_PP,Conversion,4000.0
324,2019,reg1,New_coal_PP,Conversion,0.0
325,2020,reg1,New_coal_PP,Conversion,0.0
326,2021,reg1,New_coal_PP,Conversion,0.0
327,2022,reg1,New_coal_PP,Conversion,0.0
328,2023,reg1,New_coal_PP,Conversion,0.0
329,2024,reg1,New_coal_PP,Conversion,0.0
330,2025,reg1,New_coal_PP,Conversion,0.0
331,2026,reg1,New_coal_PP,Conversion,0.0
332,2027,reg1,New_coal_PP,Conversion,0.0
333,2028,reg1,New_coal_PP,Conversion,0.0
334,2029,reg1,New_coal_PP,Conversion,0.0
335,2030,reg1,New_coal_PP,Conversion,0.0
336,2019,reg1,New_bio_PP,Conversion,0.0
337,2020,reg1,New_bio_PP,Conversion,610169.28010099
338,2021,reg1,New_bio_PP,Conversion,683614.7991648902
339,2022,reg1,New_bio_PP,Conversion,683614.7991648902
340,2023,reg1,New_bio_PP,Conversion,703290.943249851
341,2024,reg1,New_bio_PP,Conversion,728955.3828270788
342,2025,reg1,New_bio_PP,Conversion,728955.3828270788
343,2026,reg1,New_bio_PP,Conversion,728955.3828270788
344,2027,reg1,New_bio_PP,Conversion,728955.3828270788
345,2028,reg1,New_bio_PP,Conversion,728955.3828270788
346,2029,reg1,New_bio_PP,Conversion,728955.3828270788
347,2030,reg1,New_bio_PP,Conversion,728955.3828270788
348,2019,reg1,Elec_distribution,Transmission,1e+20
349,2020,reg1,Elec_distribution,Transmission,1e+20
350,2021,reg1,Elec_distribution,Transmission,1e+20
351,2022,reg1,Elec_distribution,Transmission,1e+20
352,2023,reg1,Elec_distribution,Transmission,1e+20
353,2024,reg1,Elec_distribution,Transmission,1e+20
354,2025,reg1,Elec_distribution,Transmission,1e+20
355,2026,reg1,Elec_distribution,Transmission,1e+20
356,2027,reg1,Elec_distribution,Transmission,1e+20
357,2028,reg1,Elec_distribution,Transmission,1e+20
358,2029,reg1,Elec_distribution,Transmission,1e+20
359,2030,reg1,Elec_distribution,Transmission,1e+20
360,2019,reg2,Diesel_supply,Supply,1e+20
361,2020,reg2,Diesel_supply,Supply,1e+20
362,2021,reg2,Diesel_supply,Supply,1e+20
363,2022,reg2,Diesel_supply,Supply,1e+20
364,2023,reg2,Diesel_supply,Supply,1e+20
365,2024,reg2,Diesel_supply,Supply,1e+20
366,2025,reg2,Diesel_supply,Supply,1e+20
367,2026,reg2,Diesel_supply,Supply,1e+20
368,2027,reg2,Diesel_supply,Supply,1e+20
369,2028,reg2,Diesel_supply,Supply,1e+20
370,2029,reg2,Diesel_supply,Supply,1e+20
371,2030,reg2,Diesel_supply,Supply,1e+20
372,2019,reg2,Minigrid_PV_1,Supply,0.0
373,2020,reg2,Minigrid_PV_1,Supply,5000.0
374,2021,reg2,Minigrid_PV_1,Supply,7500.0
375,2022,reg2,Minigrid_PV_1,Supply,10000.0
376,2023,reg2,Minigrid_PV_1,Supply,12500.0
377,2024,reg2,Minigrid_PV_1,Supply,15000.0
378,2025,reg2,Minigrid_PV_1,Supply,20000.0
379,2026,reg2,Minigrid_PV_1,Supply,25000.0
380,2027,reg2,Minigrid_PV_1,Supply,30000.0
381,2028,reg2,Minigrid_PV_1,Supply,35000.0
382,2029,reg2,Minigrid_PV_1,Supply,40000.0
383,2030,reg2,Minigrid_PV_1,Supply,45000.0
384,2019,reg2,Minigrid_wind_1,Supply,0.0
385,2020,reg2,Minigrid_wind_1,Supply,5000.0
386,2021,reg2,Minigrid_wind_1,Supply,7500.0
387,2022,reg2,Minigrid_wind_1,Supply,10000.0
388,2023,reg2,Minigrid_wind_1,Supply,12500.0
389,2024,reg2,Minigrid_wind_1,Supply,15000.0
390,2025,reg2,Minigrid_wind_1,Supply,20000.0
391,2026,reg2,Minigrid_wind_1,Supply,25000.0
392,2027,reg2,Minigrid_wind_1,Supply,30000.0
393,2028,reg2,Minigrid_wind_1,Supply,35000.0
394,2029,reg2,Minigrid_wind_1,Supply,40000.0
395,2030,reg2,Minigrid_wind_1,Supply,45000.0
396,2019,reg2,Minigrid_PV_2,Supply,0.0
397,2020,reg2,Minigrid_PV_2,Supply,5000.0
398,2021,reg2,Minigrid_PV_2,Supply,7500.0
399,2022,reg2,Minigrid_PV_2,Supply,10000.0
400,2023,reg2,Minigrid_PV_2,Supply,12500.0
401,2024,reg2,Minigrid_PV_2,Supply,15000.0
402,2025,reg2,Minigrid_PV_2,Supply,20000.0
403,2026,reg2,Minigrid_PV_2,Supply,25000.0
404,2027,reg2,Minigrid_PV_2,Supply,30000.0
405,2028,reg2,Minigrid_PV_2,Supply,35000.0
406,2029,reg2,Minigrid_PV_2,Supply,40000.0
407,2030,reg2,Minigrid_PV_2,Supply,45000.0
408,2019,reg2,Minigrid_wind_2,Supply,0.0
409,2020,reg2,Minigrid_wind_2,Supply,5000.0
410,2021,reg2,Minigrid_wind_2,Supply,7500.0
411,2022,reg2,Minigrid_wind_2,Supply,10000.0
412,2023,reg2,Minigrid_wind_2,Supply,12500.0
413,2024,reg2,Minigrid_wind_2,Supply,15000.0
414,2025,reg2,Minigrid_wind_2,Supply,20000.0
415,2026,reg2,Minigrid_wind_2,Supply,25000.0
416,2027,reg2,Minigrid_wind_2,Supply,30000.0
417,2028,reg2,Minigrid_wind_2,Supply,35000.0
418,2029,reg2,Minigrid_wind_2,Supply,40000.0
419,2030,reg2,Minigrid_wind_2,Supply,45000.0
420,2019,reg2,Minigrid_PV_3,Supply,0.0
421,2020,reg2,Minigrid_PV_3,Supply,5000.0
422,2021,reg2,Minigrid_PV_3,Supply,7500.0
423,2022,reg2,Minigrid_PV_3,Supply,10000.0
424,2023,reg2,Minigrid_PV_3,Supply,12500.0
425,2024,reg2,Minigrid_PV_3,Supply,15000.0
426,2025,reg2,Minigrid_PV_3,Supply,20000.0
427,2026,reg2,Minigrid_PV_3,Supply,25000.0
428,2027,reg2,Minigrid_PV_3,Supply,30000.0
429,2028,reg2,Minigrid_PV_3,Supply,35000.0
430,2029,reg2,Minigrid_PV_3,Supply,40000.0
431,2030,reg2,Minigrid_PV_3,Supply,45000.0
432,2019,reg2,Minigrid_wind_3,Supply,0.0
433,2020,reg2,Minigrid_wind_3,Supply,5000.0
434,2021,reg2,Minigrid_wind_3,Supply,7500.0
435,2022,reg2,Minigrid_wind_3,Supply,10000.0
436,2023,reg2,Minigrid_wind_3,Supply,12500.0
437,2024,reg2,Minigrid_wind_3,Supply,15000.0
438,2025,reg2,Minigrid_wind_3,Supply,20000.0
439,2026,reg2,Minigrid_wind_3,Supply,25000.0
440,2027,reg2,Minigrid_wind_3,Supply,30000.0
441,2028,reg2,Minigrid_wind_3,Supply,35000.0
442,2029,reg2,Minigrid_wind_3,Supply,40000.0
443,2030,reg2,Minigrid_wind_3,Supply,45000.0
444,2019,reg2,Minigrid_diesel_1,Conversion,0.0
445,2020,reg2,Minigrid_diesel_1,Conversion,5000.0
446,2021,reg2,Minigrid_diesel_1,Conversion,5000.0
447,2022,reg2,Minigrid_diesel_1,Conversion,5000.0
448,2023,reg2,Minigrid_diesel_1,Conversion,5000.0
449,2024,reg2,Minigrid_diesel_1,Conversion,5000.0
450,2025,reg2,Minigrid_diesel_1,Conversion,5000.0
451,2026,reg2,Minigrid_diesel_1,Conversion,5000.0
452,2027,reg2,Minigrid_diesel_1,Conversion,5000.0
453,2028,reg2,Minigrid_diesel_1,Conversion,5000.0
454,2029,reg2,Minigrid_diesel_1,Conversion,5000.0
455,2030,reg2,Minigrid_diesel_1,Conversion,5000.0
456,2019,reg2,Minigrid_diesel_2,Conversion,0.0
457,2020,reg2,Minigrid_diesel_2,Conversion,5000.0
458,2021,reg2,Minigrid_diesel_2,Conversion,5000.0
459,2022,reg2,Minigrid_diesel_2,Conversion,5000.0
460,2023,reg2,Minigrid_diesel_2,Conversion,5000.0
461,2024,reg2,Minigrid_diesel_2,Conversion,5000.0
462,2025,reg2,Minigrid_diesel_2,Conversion,5000.0
463,2026,reg2,Minigrid_diesel_2,Conversion,5000.0
464,2027,reg2,Minigrid_diesel_2,Conversion,5000.0
465,2028,reg2,Minigrid_diesel_2,Conversion,5000.0
466,2029,reg2,Minigrid_diesel_2,Conversion,5000.0
467,2030,reg2,Minigrid_diesel_2,Conversion,5000.0
468,2019,reg2,Minigrid_diesel_3,Conversion,0.0
469,2020,reg2,Minigrid_diesel_3,Conversion,5000.0
470,2021,reg2,Minigrid_diesel_3,Conversion,5000.0
471,2022,reg2,Minigrid_diesel_3,Conversion,5000.0
472,2023,reg2,Minigrid_diesel_3,Conversion,5000.0
473,2024,reg2,Minigrid_diesel_3,Conversion,5000.0
474,2025,reg2,Minigrid_diesel_3,Conversion,5000.0
475,2026,reg2,Minigrid_diesel_3,Conversion,5000.0
476,2027,reg2,Minigrid_diesel_3,Conversion,5000.0
477,2028,reg2,Minigrid_diesel_3,Conversion,5000.0
478,2029,reg2,Minigrid_diesel_3,Conversion,5000.0
479,2030,reg2,Minigrid_diesel_3,Conversion,5000.0
480,2019,reg2,Minigrid_battery_1,Storage,0.0
481,2020,reg2,Minigrid_battery_1,Storage,6000.0
482,2021,reg2,Minigrid_battery_1,Storage,7000.0
483,2022,reg2,Minigrid_battery_1,Storage,8000.0
484,2023,reg2,Minigrid_battery_1,Storage,9000.0
485,2024,reg2,Minigrid_battery_1,Storage,10000.0
486,2025,reg2,Minigrid_battery_1,Storage,12000.0
487,2026,reg2,Minigrid_battery_1,Storage,14000.0
488,2027,reg2,Minigrid_battery_1,Storage,16000.0
489,2028,reg2,Minigrid_battery_1,Storage,18000.0
490,2029,reg2,Minigrid_battery_1,Storage,20000.0
491,2030,reg2,Minigrid_battery_1,Storage,22000.0
492,2019,reg2,Minigrid_battery_2,Storage,0.0
493,2020,reg2,Minigrid_battery_2,Storage,6000.0
494,2021,reg2,Minigrid_battery_2,Storage,7000.0
495,2022,reg2,Minigrid_battery_2,Storage,8000.0
496,2023,reg2,Minigrid_battery_2,Storage,9000.0
497,2024,reg2,Minigrid_battery_2,Storage,10000.0
498,2025,reg2,Minigrid_battery_2,Storage,12000.0
499,2026,reg2,Minigrid_battery_2,Storage,14000.0
500,2027,reg2,Minigrid_battery_2,Storage,16000.0
501,2028,reg2,Minigrid_battery_2,Storage,18000.0
502,2029,reg2,Minigrid_battery_2,Storage,20000.0
